"Zaman","RuzgarYonu","HavaBasinci","BagilNem","RuzgarHizi","SolarRadyasyon","ToprakSicakligi","HavaSicakligi"
2017-01-28 12:10:00,71,1004.1,14.9,5,1008,31.2,35.71
2017-01-28 12:20:00,68,1003.9,14.7,7,1012,31.3,35.58
2017-01-28 12:30:00,32,1003.7,14,5,1023,31.4,35.69
2017-01-28 12:40:00,233,1003.6,22.1,5,1014,31.5,33.05
2017-01-28 12:50:00,242,1003.5,23.3,6,1010,31.6,33.23
2017-01-28 13:00:00,240,1003.4,21.6,5,991,31.7,33.43
2017-01-28 13:10:00,97,1003.2,22.6,6,992,31.8,32.68
2017-01-28 13:20:00,235,1003.1,24.5,6,978,32,31.47
2017-01-28 13:30:00,215,1002.9,22.7,7,963,32.1,31.77
2017-01-28 13:40:00,87,1002.8,22.7,7,948,32.2,32.78
2017-01-28 13:50:00,178,1002.6,25.5,7,937,32.4,31.62
2017-01-28 14:00:00,238,1002.5,24.6,7,931,32.5,31.88
2017-01-28 14:10:00,233,1002.3,25.1,8,924,32.7,31.03
2017-01-28 14:20:00,318,1002.1,24.9,7,900,32.8,31.66
2017-01-28 14:30:00,278,1001.9,24.3,7,888,33,32
2017-01-28 14:40:00,16,1001.7,23.2,7,877,33.2,32.39
2017-01-28 14:50:00,36,1001.5,21.9,7,862,33.3,32.33
2017-01-28 15:00:00,225,1001.3,22.3,6,829,33.5,32.86
2017-01-28 15:10:00,232,1001.2,21.2,7,816,33.7,32.69
2017-01-28 15:20:00,123,1001,22.1,7,780,33.8,32.43
2017-01-28 15:30:00,233,1000.8,22.8,6,756,34,32.72
2017-01-28 15:40:00,235,1000.7,22.4,6,725,34.1,33.47
2017-01-28 15:50:00,58,1000.5,21.6,6,688,34.3,34.24
2017-01-28 16:00:00,42,1000.3,22.1,6,658,34.4,33.22
2017-01-28 16:10:00,234,1000.1,22.2,7,633,34.6,32.82
2017-01-28 16:20:00,241,1000.1,24.4,7,594,34.7,32.9
2017-01-28 16:30:00,209,1000,24.6,5,559,34.9,33.05
2017-01-28 16:40:00,155,999.8,22.8,5,520,35,33.47
2017-01-28 16:50:00,219,999.7,19,6,500,35.2,33.95
2017-01-28 17:00:00,94,999.5,18.5,6,475,35.3,34.06
2017-01-28 17:10:00,214,999.4,19.3,6,435,35.4,34.55
2017-01-28 17:20:00,227,999.4,18.8,5,401,35.6,33.89
2017-01-28 17:30:00,223,999.7,18.4,6,384,35.7,34.01
2017-01-28 17:40:00,223,999.8,18.5,5,332,35.8,33.47
2017-01-28 17:50:00,142,999.8,21.8,6,301,35.9,32.62
2017-01-28 18:00:00,325,1000,23.1,5,280,36,32.03
2017-01-28 18:10:00,90,1000.3,24.1,5,276,36.1,31.48
2017-01-28 18:20:00,64,1000.5,25.8,5,195,36.2,31.15
2017-01-28 18:30:00,41,1000.5,27.4,5,145,36.3,30.12
2017-01-28 18:40:00,234,1000.5,29.1,5,71,36.4,29.27
2017-01-28 18:50:00,232,1000.6,31.5,5,56,36.5,28.79
2017-01-28 19:00:00,228,1000.7,32,4,56,36.5,28.57
2017-01-28 19:10:00,246,1000.8,33.3,4,56,36.6,28.29
2017-01-28 19:20:00,293,1001.4,32.7,3,34,36.6,28.51
2017-01-28 19:30:00,342,1002.1,31.9,5,34,36.7,28.85
2017-01-28 19:40:00,264,1001.7,32.3,4,26,36.7,28.64
2017-01-28 19:50:00,266,1001.8,32.2,5,19,36.8,28.62
2017-01-28 20:00:00,250,1001.7,33.6,4,19,36.8,28.43
2017-01-28 20:10:00,275,1001.9,33.9,4,21,36.8,28.24
2017-01-28 20:20:00,295,1002.2,35.9,4,21,36.8,27.96
2017-01-28 20:30:00,343,1002.7,37.6,5,23,36.8,27.86
2017-01-28 20:40:00,298,1002.9,38.7,4,16,36.8,27.8
2017-01-28 20:50:00,289,1003.2,42.2,4,19,36.8,27.47
2017-01-28 21:00:00,315,1003.4,44.4,3,25,36.8,27.18
2017-01-28 21:10:00,299,1003.6,46.3,5,7,36.8,26.82
2017-01-28 21:20:00,304,1003.7,46.6,4,13,36.8,26.58
2017-01-28 21:30:00,322,1003.8,48.7,5,16,36.7,26.19
2017-01-28 21:40:00,324,1003.9,53.5,7,24,36.7,25.46
2017-01-28 21:50:00,304,1003.9,56,6,22,36.7,24.89
2017-01-28 22:00:00,284,1003.9,56.7,5,19,36.6,24.69
2017-01-28 22:10:00,292,1004,56.9,4,5,36.6,24.53
2017-01-28 22:20:00,284,1003.9,56.8,2,26,36.5,24.51
2017-01-28 22:30:00,299,1004,56.4,3,20,36.5,24.43
2017-01-28 22:40:00,287,1004.1,56.6,1,18,36.5,24.4
2017-01-28 22:50:00,284,1004,57.1,0,23,36.4,24.28
2017-01-28 23:00:00,284,1004.2,56.9,0,20,36.4,24.34
2017-01-28 23:10:00,284,1004.1,56.8,0,27,36.3,24.25
2017-01-28 23:20:00,283,1004.1,57,0,8,36.2,24.24
2017-01-28 23:30:00,344,1004.1,58.1,2,10,36.2,24.29
2017-01-28 23:40:00,334,1004,59,3,9,36.1,24.19
2017-01-28 23:50:00,336,1003.8,59.2,3,21,36,24.2
2017-01-29 00:00:00,342,1003.9,59.4,3,19,36,24.18
2017-01-29 00:10:00,321,1003.8,59.9,3,24,35.9,24.14
2017-01-29 00:20:00,355,1003.7,60.1,4,27,35.9,24.15
2017-01-29 00:30:00,340,1003.7,64.7,3,26,35.8,24.1
2017-01-29 00:40:00,1,1003.6,67.2,4,9,35.7,23.81
2017-01-29 00:50:00,6,1003.6,69.6,5,21,35.6,23.66
2017-01-29 01:00:00,340,1003.4,69.8,4,23,35.6,23.69
2017-01-29 01:10:00,350,1003.2,69,4,22,35.5,23.7
2017-01-29 01:20:00,349,1003.1,69,4,15,35.5,23.73
2017-01-29 01:30:00,348,1003.1,69.3,4,22,35.4,23.75
2017-01-29 01:40:00,356,1003.1,69.3,4,12,35.3,23.67
2017-01-29 01:50:00,353,1003.1,69.8,4,28,35.3,23.61
2017-01-29 02:00:00,13,1003,70.4,4,15,35.2,23.62
2017-01-29 02:10:00,16,1002.9,71,3,25,35.1,23.62
2017-01-29 02:20:00,38,1003,71.4,2,11,35,23.63
2017-01-29 02:30:00,341,1003.1,71.3,2,17,35,23.63
2017-01-29 02:40:00,302,1003,71.3,3,29,34.9,23.58
2017-01-29 02:50:00,306,1002.9,71.2,1,26,34.8,23.54
2017-01-29 03:00:00,295,1002.9,70.5,3,24,34.8,23.54
2017-01-29 03:10:00,294,1002.8,70,1,16,34.7,23.54
2017-01-29 03:20:00,283,1002.8,69.7,3,26,34.6,23.55
2017-01-29 03:30:00,284,1002.8,69.5,3,13,34.6,23.5
2017-01-29 03:40:00,285,1002.8,69.8,4,21,34.5,23.46
2017-01-29 03:50:00,281,1002.8,70.2,4,21,34.4,23.36
2017-01-29 04:00:00,294,1002.8,70.5,3,15,34.3,23.25
2017-01-29 04:10:00,295,1003,70.9,4,23,34.3,23.17
2017-01-29 04:20:00,281,1003.2,71.4,4,16,34.2,23.07
2017-01-29 04:30:00,290,1003.4,72.6,4,19,34.1,22.98
2017-01-29 04:40:00,293,1003.5,72.9,3,19,34.1,22.96
2017-01-29 04:50:00,325,1003.6,71.7,3,17,34,22.95
2017-01-29 05:00:00,306,1003.8,70.6,4,14,34,22.95
2017-01-29 05:10:00,309,1004.1,70.7,4,4,33.9,23
2017-01-29 05:20:00,307,1004.4,71,4,18,33.8,23.06
2017-01-29 05:30:00,298,1004.8,73.1,5,20,33.8,23.09
2017-01-29 05:40:00,285,1004.9,74.9,6,26,33.7,22.91
2017-01-29 05:50:00,279,1005,76.4,6,39,33.6,22.69
2017-01-29 06:00:00,260,1005,78,5,35,33.6,22.57
2017-01-29 06:10:00,256,1005.1,78.7,5,42,33.5,22.34
2017-01-29 06:20:00,242,1005.1,80,3,52,33.4,21.97
2017-01-29 06:30:00,257,1005.2,80.6,4,61,33.4,22.25
2017-01-29 06:40:00,268,1005.6,79.4,5,56,33.3,22.2
2017-01-29 06:50:00,268,1005.8,79.6,4,71,33.3,22.19
2017-01-29 07:00:00,239,1005.9,80.5,4,102,33.2,22.11
2017-01-29 07:10:00,234,1005.9,81.5,3,106,33.2,21.92
2017-01-29 07:20:00,242,1005.9,81.7,4,114,33.1,22
2017-01-29 07:30:00,250,1006,82.4,4,129,33.1,22.18
2017-01-29 07:40:00,248,1006.1,81.8,4,117,33,22.21
2017-01-29 07:50:00,244,1006.3,81.5,4,133,32.9,22.35
2017-01-29 08:00:00,241,1006.5,80.3,3,185,32.9,22.76
2017-01-29 08:10:00,252,1006.7,77.4,4,242,32.8,23.08
2017-01-29 08:20:00,261,1007,76,6,237,32.8,23.14
2017-01-29 08:30:00,251,1007.2,77.4,5,156,32.7,22.99
2017-01-29 08:40:00,267,1007.4,76.5,5,142,32.7,22.77
2017-01-29 08:50:00,253,1007.5,76.5,6,136,32.6,22.84
2017-01-29 09:00:00,266,1007.7,79,6,197,32.6,22.67
2017-01-29 09:10:00,260,1007.8,82.4,4,139,32.5,22.29
2017-01-29 09:20:00,261,1007.9,85,5,161,32.5,22.17
2017-01-29 09:30:00,250,1007.9,85.6,5,167,32.4,21.76
2017-01-29 09:40:00,239,1007.8,86.5,4,184,32.4,21.79
2017-01-29 09:50:00,224,1007.6,87.3,4,149,32.4,21.56
2017-01-29 10:00:00,223,1007.5,88,4,177,32.3,21.72
2017-01-29 10:10:00,237,1007.5,87,5,197,32.3,22.05
2017-01-29 10:20:00,230,1007.5,87.7,4,200,32.3,21.7
2017-01-29 10:30:00,219,1007.5,91.8,4,185,32.2,21.34
2017-01-29 10:40:00,232,1007.4,96,4,198,32.2,21.43
2017-01-29 10:50:00,239,1007.3,97.6,3,243,32.2,21.27
2017-01-29 11:00:00,238,1007.2,97.7,4,257,32.1,21.6
2017-01-29 11:10:00,229,1007.1,97.8,4,393,32.1,21.57
2017-01-29 11:20:00,217,1007.1,97.8,4,251,32.1,21.55
2017-01-29 11:30:00,222,1007.1,97.7,4,280,32,21.77
2017-01-29 11:40:00,201,1007,97.5,4,254,32,21.77
2017-01-29 11:50:00,210,1006.9,95.2,4,280,32,22.25
2017-01-29 12:00:00,224,1006.9,91.6,3,335,32,22.23
2017-01-29 12:10:00,227,1006.9,88.4,3,257,31.9,22.51
2017-01-29 12:20:00,217,1006.9,87,3,258,31.9,22.9
2017-01-29 12:30:00,194,1006.9,84.6,4,323,31.9,23.19
2017-01-29 12:40:00,186,1006.8,80.7,4,449,31.8,23.22
2017-01-29 12:50:00,167,1006.9,77.4,4,474,31.8,24.06
2017-01-29 13:00:00,171,1006.9,74.2,4,463,31.8,24.78
2017-01-29 13:10:00,205,1007,70.1,3,419,31.8,24.69
2017-01-29 13:20:00,234,1007,70.5,4,418,31.8,24.8
2017-01-29 13:30:00,236,1007,71.7,4,355,31.7,24.91
2017-01-29 13:40:00,255,1007,70.8,6,304,31.7,24.64
2017-01-29 13:50:00,254,1007,68.5,5,241,31.7,24.29
2017-01-29 14:00:00,231,1006.9,73,5,280,31.7,23.33
2017-01-29 14:10:00,224,1006.8,78.1,4,358,31.7,23.13
2017-01-29 14:20:00,225,1006.8,78.7,4,438,31.6,23.53
2017-01-29 14:30:00,235,1006.8,76.2,5,650,31.6,24.59
2017-01-29 14:40:00,248,1006.9,68.6,5,1356,31.6,25.73
2017-01-29 14:50:00,233,1006.8,62.6,4,619,31.6,26.56
2017-01-29 15:00:00,215,1006.8,63.1,4,256,31.6,26.35
2017-01-29 15:10:00,207,1006.8,60.5,3,195,31.6,25.9
2017-01-29 15:20:00,218,1006.8,61.6,3,327,31.6,26.01
2017-01-29 15:30:00,255,1006.6,62.5,4,310,31.6,26.36
2017-01-29 15:40:00,251,1006.5,60.3,6,241,31.6,25.3
2017-01-29 15:50:00,243,1006.4,62.2,5,274,31.6,24.91
2017-01-29 16:00:00,239,1006.3,59.9,5,308,31.6,24.67
2017-01-29 16:10:00,235,1006.2,60.3,4,279,31.6,24.54
2017-01-29 16:20:00,229,1006.2,59.6,5,290,31.6,24.31
2017-01-29 16:30:00,229,1006.2,59,5,252,31.6,24.66
2017-01-29 16:40:00,229,1006.2,57.5,5,240,31.6,24.37
2017-01-29 16:50:00,237,1006.1,57.3,5,219,31.6,24.59
2017-01-29 17:00:00,234,1006.1,56.7,4,263,31.6,24.67
2017-01-29 17:10:00,240,1006.1,57.5,3,260,31.6,25.3
2017-01-29 17:20:00,259,1006.2,55.8,3,224,31.6,25.36
2017-01-29 17:30:00,241,1006.2,51.9,3,228,31.6,25.32
2017-01-29 17:40:00,254,1006.1,51.4,3,203,31.6,25.42
2017-01-29 17:50:00,255,1006,52,3,220,31.6,25.57
2017-01-29 18:00:00,255,1006.2,52.7,4,215,31.6,25.91
2017-01-29 18:10:00,247,1006.2,51,5,331,31.7,25.61
2017-01-29 18:20:00,236,1006.2,52.1,4,325,31.6,25.42
2017-01-29 18:30:00,227,1006.2,51.5,4,216,31.6,25.64
2017-01-29 18:40:00,233,1006.2,52.4,4,104,31.6,25.45
2017-01-29 18:50:00,249,1006.4,52,5,85,31.7,25.31
2017-01-29 19:00:00,245,1006.5,52.7,4,61,31.6,24.99
2017-01-29 19:10:00,239,1006.6,54.3,4,61,31.7,24.6
2017-01-29 19:20:00,249,1006.8,57.6,5,37,31.6,24.42
2017-01-29 19:30:00,239,1006.9,59.3,5,21,31.6,23.85
2017-01-29 19:40:00,229,1007,58.9,5,29,31.6,23.5
2017-01-29 19:50:00,230,1007.2,61,5,20,31.7,23.15
2017-01-29 20:00:00,236,1007.3,62.6,4,23,31.6,22.99
2017-01-29 20:10:00,218,1007.4,62.2,3,18,31.6,22.95
2017-01-29 20:20:00,217,1007.5,61.5,3,11,31.6,22.94
2017-01-29 20:30:00,211,1007.7,60.9,3,23,31.6,22.86
2017-01-29 20:40:00,213,1007.9,61.2,4,22,31.6,22.84
2017-01-29 20:50:00,181,1008.1,61.7,3,8,31.6,22.76
2017-01-29 21:00:00,178,1008.2,62.1,4,7,31.6,22.73
2017-01-29 21:10:00,189,1008.2,62.6,3,13,31.5,22.61
2017-01-29 21:20:00,184,1008.3,63.6,2,31,31.5,22.43
2017-01-29 21:30:00,177,1008.4,64,0,12,31.5,22.32
2017-01-29 21:40:00,120,1008.6,64,4,19,31.5,22.5
2017-01-29 21:50:00,113,1008.7,64.2,2,24,31.4,22.37
2017-01-29 22:00:00,77,1008.8,64.1,3,17,31.4,22.35
2017-01-29 22:10:00,83,1008.9,64.1,3,6,31.4,22.44
2017-01-29 22:20:00,107,1008.9,63.7,4,11,31.3,22.71
2017-01-29 22:30:00,102,1008.8,63.6,5,22,31.3,23.12
2017-01-29 22:40:00,114,1008.7,63.5,4,27,31.3,23.12
2017-01-29 22:50:00,104,1008.8,63.2,6,9,31.2,23.36
2017-01-29 23:00:00,102,1008.9,61.5,7,10,31.2,23.62
2017-01-29 23:10:00,101,1008.9,58.3,7,14,31.1,23.81
2017-01-29 23:20:00,108,1009,57.3,7,15,31.1,23.83
2017-01-29 23:30:00,105,1008.9,56.7,9,22,31.1,23.72
2017-01-29 23:40:00,100,1008.9,53.7,11,20,31,23.53
2017-01-29 23:50:00,99,1008.9,52.5,13,12,30.9,23.19
2017-01-30 00:00:00,105,1009.1,53,13,11,30.9,22.9
2017-01-30 00:10:00,107,1008.9,54.6,11,13,30.8,22.56
2017-01-30 00:20:00,107,1008.9,54.6,10,28,30.8,22.29
2017-01-30 00:30:00,101,1008.9,53.8,10,7,30.8,22.07
2017-01-30 00:40:00,111,1009,53.4,9,15,30.7,21.82
2017-01-30 00:50:00,112,1009,51.4,12,19,30.7,21.66
2017-01-30 01:00:00,112,1008.9,51.7,11,20,30.6,21.51
2017-01-30 01:10:00,110,1008.9,52.7,11,25,30.6,21.32
2017-01-30 01:20:00,111,1008.8,53.7,10,12,30.5,21.13
2017-01-30 01:30:00,122,1008.6,52.9,8,23,30.5,20.89
2017-01-30 01:40:00,125,1008.5,52.6,9,25,30.4,20.75
2017-01-30 01:50:00,122,1008.5,53.3,8,31,30.4,20.62
2017-01-30 02:00:00,121,1008.4,53.4,9,20,30.3,20.53
2017-01-30 02:10:00,118,1008.4,54,9,18,30.3,20.4
2017-01-30 02:20:00,117,1008.5,54.7,7,21,30.2,20.29
2017-01-30 02:30:00,116,1008.5,54.9,7,19,30.2,20.2
2017-01-30 02:40:00,117,1008.7,55.7,8,19,30.1,20.15
2017-01-30 02:50:00,106,1008.9,55.5,10,11,30.1,20.11
2017-01-30 03:00:00,107,1008.9,55.1,10,23,30.1,20.04
2017-01-30 03:10:00,108,1009,54.5,9,23,30,19.96
2017-01-30 03:20:00,112,1009.2,53.3,9,16,29.9,19.93
2017-01-30 03:30:00,110,1009.4,53.2,9,20,29.9,19.84
2017-01-30 03:40:00,104,1009.5,53.6,8,9,29.8,19.83
2017-01-30 03:50:00,102,1009.6,53.2,9,24,29.8,19.83
2017-01-30 04:00:00,104,1009.8,52.9,9,13,29.7,19.77
2017-01-30 04:10:00,109,1009.9,53.4,8,18,29.7,19.66
2017-01-30 04:20:00,107,1009.9,53.6,8,18,29.6,19.66
2017-01-30 04:30:00,107,1009.9,53.5,9,29,29.6,19.61
2017-01-30 04:40:00,104,1010,53.9,8,25,29.5,19.57
2017-01-30 04:50:00,110,1010,54.1,7,19,29.5,19.49
2017-01-30 05:00:00,116,1009.8,54.5,7,16,29.4,19.39
2017-01-30 05:10:00,111,1009.8,55.4,7,24,29.4,19.29
2017-01-30 05:20:00,109,1009.9,56,7,22,29.3,19.22
2017-01-30 05:30:00,107,1010,56.6,7,15,29.3,19.18
2017-01-30 05:40:00,114,1010,56.6,9,18,29.3,19.15
2017-01-30 05:50:00,121,1010,56.6,7,26,29.2,19.14
2017-01-30 06:00:00,116,1010.3,56.8,8,20,29.2,19.15
2017-01-30 06:10:00,115,1010.6,56.9,8,22,29.1,19.17
2017-01-30 06:20:00,111,1010.9,57.2,8,30,29.1,19.19
2017-01-30 06:30:00,113,1011,57,8,50,29,19.22
2017-01-30 06:40:00,114,1011,56.9,7,63,29,19.28
2017-01-30 06:50:00,123,1010.9,56.7,8,50,28.9,19.31
2017-01-30 07:00:00,117,1011.1,56.9,6,82,28.9,19.35
2017-01-30 07:10:00,108,1011.3,57,8,73,28.9,19.39
2017-01-30 07:20:00,97,1011.6,57.2,7,100,28.8,19.54
2017-01-30 07:30:00,103,1011.8,57.3,7,77,28.8,19.52
2017-01-30 07:40:00,123,1011.7,57.3,6,66,28.7,19.57
2017-01-30 07:50:00,118,1011.6,58.6,6,63,28.7,19.47
2017-01-30 08:00:00,118,1011.7,59.6,5,81,28.7,19.47
2017-01-30 08:10:00,117,1011.8,63.8,7,82,28.6,19.01
2017-01-30 08:20:00,114,1012,67.9,6,119,28.6,18.63
2017-01-30 08:30:00,110,1012.2,70.5,6,119,28.5,18.71
2017-01-30 08:40:00,103,1012.3,71.5,6,107,28.5,18.78
2017-01-30 08:50:00,89,1012.5,73.7,7,154,28.5,18.68
2017-01-30 09:00:00,84,1012.9,75.1,7,152,28.4,18.65
2017-01-30 09:10:00,74,1013.1,76.1,6,145,28.4,18.87
2017-01-30 09:20:00,73,1013.2,77.3,6,141,28.4,18.71
2017-01-30 09:30:00,67,1013.2,80.2,6,109,28.3,18.35
2017-01-30 09:40:00,126,1012,83.9,7,92,28.3,17.69
2017-01-30 09:50:00,127,1011.4,88.3,8,86,28.3,17.3
2017-01-30 10:00:00,117,1011.1,91.8,10,102,28.2,17.05
2017-01-30 10:10:00,111,1011.3,95.4,9,121,28.2,17.06
2017-01-30 10:20:00,120,1011.4,97.5,7,154,28.2,17.24
2017-01-30 10:30:00,132,1011.7,97.6,6,222,28.1,17.42
2017-01-30 10:40:00,126,1011.9,97.6,6,251,28.1,17.53
2017-01-30 10:50:00,127,1011.9,97.7,5,259,28.1,17.78
2017-01-30 11:00:00,133,1011.8,97.7,5,285,28,17.97
2017-01-30 11:10:00,120,1011.6,97.6,6,297,28,17.98
2017-01-30 11:20:00,116,1011.4,97.6,7,306,28,18.34
2017-01-30 11:30:00,112,1011,96.6,8,299,27.9,18.38
2017-01-30 11:40:00,113,1010.6,92.3,9,321,27.8,18.51
2017-01-30 11:50:00,116,1010.5,90.5,8,358,27.8,18.93
2017-01-30 12:00:00,124,1010.5,85.9,8,376,27.7,19.19
2017-01-30 12:10:00,121,1010.3,82.3,8,451,27.7,19.5
2017-01-30 12:20:00,125,1010.2,78.6,8,435,27.6,19.85
2017-01-30 12:30:00,125,1010.4,76.2,8,335,27.6,19.78
2017-01-30 12:40:00,113,1010.2,77.1,9,304,27.5,19.98
2017-01-30 12:50:00,121,1010.5,78.6,6,218,27.5,19.86
2017-01-30 13:00:00,116,1010.8,76.7,6,225,27.5,19.83
2017-01-30 13:10:00,114,1010.7,79.1,8,258,27.5,19.68
2017-01-30 13:20:00,112,1011,83.8,7,131,27.4,18.99
2017-01-30 13:30:00,113,1010.9,89,7,177,27.4,18.77
2017-01-30 13:40:00,117,1010.9,92,7,132,27.4,18.69
2017-01-30 13:50:00,109,1010.9,92.3,9,110,27.4,18.42
2017-01-30 14:00:00,106,1010.9,95.1,7,124,27.4,18.37
2017-01-30 14:10:00,108,1010.9,97.5,7,139,27.3,18.11
2017-01-30 14:20:00,107,1010.9,97.6,6,141,27.3,18.17
2017-01-30 14:30:00,107,1010.9,97.8,6,115,27.3,18.12
2017-01-30 14:40:00,116,1010.9,97.9,6,114,27.3,17.81
2017-01-30 14:50:00,116,1011,97.8,7,118,27.3,17.73
2017-01-30 15:00:00,120,1011.1,97.9,6,150,27.3,17.73
2017-01-30 15:10:00,118,1010.9,98,7,148,27.3,17.69
2017-01-30 15:20:00,131,1010.9,98,5,124,27.2,17.77
2017-01-30 15:30:00,134,1010.8,98.1,5,138,27.2,18.19
2017-01-30 15:40:00,138,1010.7,98.1,6,141,27.2,17.63
2017-01-30 15:50:00,136,1010.8,98.1,6,124,27.1,17.59
2017-01-30 16:00:00,142,1010.9,98.2,5,100,27.1,17.79
2017-01-30 16:10:00,120,1010.8,98.2,6,108,27,17.76
2017-01-30 16:20:00,126,1010.7,98.3,6,115,27,17.7
2017-01-30 16:30:00,138,1010.7,98.3,5,101,26.9,17.68
2017-01-30 16:40:00,125,1010.5,98.3,6,109,26.9,17.64
2017-01-30 16:50:00,130,1010.6,98.4,5,86,26.8,17.78
2017-01-30 17:00:00,129,1010.4,98.4,6,90,26.7,17.64
2017-01-30 17:10:00,129,1010.4,98.4,6,101,26.7,17.62
2017-01-30 17:20:00,120,1010.4,98.4,6,77,26.6,17.74
2017-01-30 17:30:00,133,1010.4,98.4,6,102,26.6,17.77
2017-01-30 17:40:00,119,1010.1,98.4,7,105,26.5,17.78
2017-01-30 17:50:00,110,1010.1,98.3,7,90,26.4,17.79
2017-01-30 18:00:00,118,1010.4,98.3,5,100,26.4,17.84
2017-01-30 18:10:00,100,1010.6,98.2,7,35,26.3,17.85
2017-01-30 18:20:00,126,1010.8,98.2,6,55,26.3,17.79
2017-01-30 18:30:00,115,1010.7,98.1,6,42,26.2,17.89
2017-01-30 18:40:00,104,1010.5,98,8,37,26.2,17.78
2017-01-30 18:50:00,101,1010.3,97.9,8,39,26.2,17.71
2017-01-30 19:00:00,110,1010.5,97.9,7,40,26.1,17.62
2017-01-30 19:10:00,105,1010.5,97.9,8,34,26.1,17.61
2017-01-30 19:20:00,107,1010.5,98,8,35,26,17.62
2017-01-30 19:30:00,102,1010.5,98,7,14,26,17.6
2017-01-30 19:40:00,112,1010.6,98,6,19,26,17.64
2017-01-30 19:50:00,117,1010.8,98,5,8,25.9,17.68
2017-01-30 20:00:00,106,1010.7,97.9,7,19,25.9,17.72
2017-01-30 20:10:00,118,1010.8,97.8,5,4,25.9,17.78
2017-01-30 20:20:00,112,1010.8,97.8,6,13,25.8,17.89
2017-01-30 20:30:00,136,1010.9,97.7,5,10,25.8,17.86
2017-01-30 20:40:00,130,1010.7,97.6,6,8,25.7,17.89
2017-01-30 20:50:00,126,1010.7,97.5,6,20,25.7,17.9
2017-01-30 21:00:00,129,1010.5,97.5,6,21,25.7,17.81
2017-01-30 21:10:00,116,1010.6,97.4,7,20,25.6,17.8
2017-01-30 21:20:00,110,1010.7,97.4,7,16,25.6,17.82
2017-01-30 21:30:00,116,1010.7,97.3,7,18,25.6,17.85
2017-01-30 21:40:00,114,1010.8,97,6,24,25.5,17.87
2017-01-30 21:50:00,127,1011,96.8,5,29,25.5,17.92
2017-01-30 22:00:00,119,1010.9,96.5,6,19,25.4,17.86
2017-01-30 22:10:00,105,1010.8,96.7,6,17,25.4,17.88
2017-01-30 22:20:00,121,1010.9,96.6,4,16,25.4,17.94
2017-01-30 22:30:00,112,1010.8,96.2,5,26,25.3,18.01
2017-01-30 22:40:00,122,1010.7,95.6,5,15,25.3,18.05
2017-01-30 22:50:00,106,1010.5,94.9,6,19,25.3,18.14
2017-01-30 23:00:00,109,1010.3,93.4,7,25,25.2,18.22
2017-01-30 23:10:00,106,1010.3,92.7,7,23,25.2,18.22
2017-01-30 23:20:00,109,1010.2,91.3,7,18,25.2,18.34
2017-01-30 23:30:00,101,1010.2,90.4,7,20,25.2,18.35
2017-01-30 23:40:00,94,1010.3,89.9,7,21,25.1,18.42
2017-01-30 23:50:00,96,1010.4,89.1,6,17,25.1,18.5
2017-01-31 00:00:00,96,1010.3,88.5,6,17,25,18.51
2017-01-31 00:10:00,105,1010.5,87.9,6,16,25,18.54
2017-01-31 00:20:00,108,1010.4,86.8,7,18,25,18.58
2017-01-31 00:30:00,100,1010.2,86.7,7,26,24.9,18.54
2017-01-31 00:40:00,96,1010,86.7,7,12,24.9,18.52
2017-01-31 00:50:00,119,1010.3,86.2,5,22,24.9,18.49
2017-01-31 01:00:00,102,1010.2,86.9,5,21,24.9,18.39
2017-01-31 01:10:00,101,1010.2,87.8,5,17,24.8,18.32
2017-01-31 01:20:00,94,1010.1,87.9,6,26,24.8,18.32
2017-01-31 01:30:00,96,1010,87.5,6,21,24.8,18.35
2017-01-31 01:40:00,104,1010,87.3,5,23,24.8,18.32
2017-01-31 01:50:00,94,1010,87.6,5,19,24.7,18.31
2017-01-31 02:00:00,116,1010,87.6,5,26,24.7,18.27
2017-01-31 02:10:00,108,1010.1,88.6,5,18,24.7,18.19
2017-01-31 02:20:00,140,1010.3,89.5,3,21,24.6,18.11
2017-01-31 02:30:00,110,1010.5,89.5,4,20,24.6,18.15
2017-01-31 02:40:00,109,1010.5,89.9,5,27,24.6,18.11
2017-01-31 02:50:00,125,1010.5,89.6,4,16,24.6,18.09
2017-01-31 03:00:00,119,1010.4,88.9,5,16,24.6,18.03
2017-01-31 03:10:00,109,1010.4,89.6,6,29,24.5,17.83
2017-01-31 03:20:00,104,1010.3,90.9,7,13,24.5,17.63
2017-01-31 03:30:00,110,1010.4,91.9,6,20,24.5,17.55
2017-01-31 03:40:00,118,1010.6,92.2,4,25,24.5,17.54
2017-01-31 03:50:00,129,1010.8,92.7,4,28,24.4,17.52
2017-01-31 04:00:00,144,1010.9,93.5,3,25,24.4,17.45
2017-01-31 04:10:00,152,1010.9,94.3,4,23,24.4,17.32
2017-01-31 04:20:00,129,1010.9,93.3,4,8,24.4,17.31
2017-01-31 04:30:00,114,1010.8,89.7,7,23,24.4,17.37
2017-01-31 04:40:00,105,1010.6,88.9,7,22,24.3,17.31
2017-01-31 04:50:00,109,1010.7,88.4,6,7,24.3,17.31
2017-01-31 05:00:00,123,1010.8,87.4,5,22,24.3,17.31
2017-01-31 05:10:00,113,1010.7,87.2,6,18,24.3,17.24
2017-01-31 05:20:00,120,1010.7,87.4,6,15,24.3,17.13
2017-01-31 05:30:00,95,1010.8,88.4,6,16,24.3,17.03
